timestamp_body,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,times_clock_body,5 x deep breath,5 x deep breath_notes
705868221,2.2,3.49,-8.77,0.35,-3.22,0.0,2024-06-07 15:21:56.341721,0,
705868226,2.19,3.49,-8.78,0.14,-2.8,0.0,2024-06-07 15:21:56.341721,0,
705868231,2.19,3.51,-8.86,-0.14,-2.87,0.0,2024-06-07 15:21:56.341721,0,
705868236,2.21,3.52,-8.84,-0.35,-2.94,0.0,2024-06-07 15:21:56.341721,0,
705868241,2.23,3.53,-8.84,-0.49,-3.01,-0.07,2024-06-07 15:21:56.341721,0,
705868245,2.24,3.58,-8.9,-0.77,-3.08,-0.07,2024-06-07 15:21:56.341721,0,
705868250,2.24,3.54,-8.82,-0.98,-3.29,-0.14,2024-06-07 15:21:56.341721,0,
705868256,2.26,3.52,-8.92,-1.19,-3.57,-0.21,2024-06-07 15:21:56.387208,0,
705868260,2.23,3.53,-8.85,-1.33,-3.78,-0.42,2024-06-07 15:21:56.387208,0,
705868265,2.23,3.56,-8.83,-1.26,-3.99,-0.42,2024-06-07 15:21:56.387208,0,
705868270,2.23,3.55,-8.83,-1.12,-4.34,-0.28,2024-06-07 15:21:56.387208,0,
705868275,2.19,3.56,-8.79,-1.12,-4.41,-0.35,2024-06-07 15:21:56.387208,0,
705868280,2.25,3.54,-8.79,-1.33,-4.27,-0.35,2024-06-07 15:21:56.387208,0,
705868284,2.23,3.58,-8.76,-1.4,-3.78,-0.21,2024-06-07 15:21:56.387208,0,
705868289,2.21,3.55,-8.76,-1.12,-2.87,0.0,2024-06-07 15:21:56.387208,0,
705868295,2.19,3.49,-8.8,-0.42,-1.75,0.14,2024-06-07 15:21:56.431454,0,
705868299,2.21,3.48,-8.81,0.21,-1.12,0.21,2024-06-07 15:21:56.431454,0,
705868304,2.18,3.51,-8.78,0.42,-0.56,0.42,2024-06-07 15:21:56.431454,0,
705868309,2.2,3.52,-8.77,0.42,-0.42,0.63,2024-06-07 15:21:56.431454,0,
705868314,2.13,3.49,-8.72,0.56,-0.28,0.84,2024-06-07 15:21:56.431454,0,
705868319,2.18,3.52,-8.69,0.56,-0.28,1.19,2024-06-07 15:21:56.431454,0,
705868323,2.13,3.56,-8.77,0.14,-0.14,1.19,2024-06-07 15:21:56.431454,0,
705868328,2.14,3.54,-8.62,-0.84,-0.14,1.12,2024-06-07 15:21:56.431454,0,
705868334,2.2,3.57,-8.6,-1.26,-0.49,0.98,2024-06-07 15:21:56.461994,0,
705868338,2.24,3.55,-8.57,-0.56,-0.42,0.98,2024-06-07 15:21:56.461994,0,
705868343,2.26,3.53,-8.58,0.35,-0.21,0.91,2024-06-07 15:21:56.461994,0,
705868348,2.31,3.51,-8.67,1.33,-0.28,0.56,2024-06-07 15:21:56.461994,0,
705868353,2.29,3.45,-8.72,1.68,-0.63,0.35,2024-06-07 15:21:56.461994,0,
705868358,2.38,3.41,-8.78,1.4,-1.05,0.07,2024-06-07 15:21:56.461994,0,
705868362,2.37,3.46,-8.93,0.77,-1.26,-0.07,2024-06-07 15:21:56.463036,0,
705868367,2.35,3.43,-8.95,-0.14,-1.75,-0.28,2024-06-07 15:21:56.463036,0,
705868374,2.32,3.44,-8.96,-0.98,-2.52,-0.56,2024-06-07 15:21:56.507720,0,
705868378,2.36,3.52,-8.96,-1.68,-3.43,-0.77,2024-06-07 15:21:56.507720,0,
705868383,2.36,3.55,-8.9,-2.31,-4.41,-0.77,2024-06-07 15:21:56.507720,0,
705868388,2.33,3.59,-8.87,-2.66,-5.67,-0.98,2024-06-07 15:21:56.507720,0,
705868393,2.25,3.6,-8.8,-2.45,-6.65,-0.84,2024-06-07 15:21:56.507720,0,
705868398,2.22,3.59,-8.89,-2.1,-7.14,-0.91,2024-06-07 15:21:56.507720,0,
705868402,2.17,3.6,-8.74,-1.61,-7.35,-0.7,2024-06-07 15:21:56.507720,0,
705868407,2.17,3.63,-8.83,-1.05,-7.14,-0.77,2024-06-07 15:21:56.507720,0,
705868414,2.2,3.62,-8.74,-0.35,-6.37,-0.63,2024-06-07 15:21:56.551575,0,
705868418,2.15,3.59,-8.77,0.42,-5.46,-0.42,2024-06-07 15:21:56.551575,0,
705868423,2.19,3.53,-8.78,0.91,-4.34,-0.28,2024-06-07 15:21:56.551575,0,
705868428,2.17,3.52,-8.8,1.26,-3.29,-0.14,2024-06-07 15:21:56.551575,0,
705868433,2.21,3.52,-8.77,1.4,-2.31,0.07,2024-06-07 15:21:56.552639,0,
705868438,2.2,3.53,-8.81,1.4,-1.82,0.14,2024-06-07 15:21:56.552639,0,
705868442,2.24,3.5,-8.85,1.19,-1.61,0.14,2024-06-07 15:21:56.552639,0,
705868447,2.27,3.47,-8.9,0.91,-1.61,0.35,2024-06-07 15:21:56.552639,0,
705868453,2.22,3.45,-8.81,0.49,-1.82,0.63,2024-06-07 15:21:56.581952,0,
705868457,2.23,3.48,-8.83,0.28,-2.31,0.7,2024-06-07 15:21:56.581952,0,
705868462,2.26,3.52,-8.82,0.0,-2.73,0.77,2024-06-07 15:21:56.581952,0,
705868467,2.25,3.52,-8.83,0.0,-3.15,0.84,2024-06-07 15:21:56.581952,0,
705868472,2.23,3.51,-8.75,0.14,-3.5,0.77,2024-06-07 15:21:56.581952,0,
705868477,2.2,3.5,-8.74,0.35,-3.71,0.63,2024-06-07 15:21:56.581952,0,
705868481,2.23,3.52,-8.71,0.49,-3.64,0.56,2024-06-07 15:21:56.581952,0,
705868486,2.21,3.52,-8.76,0.42,-3.36,0.63,2024-06-07 15:21:56.581952,0,
705868493,2.2,3.5,-8.76,0.42,-2.8,0.63,2024-06-07 15:21:56.627374,0,
705868497,2.22,3.5,-8.77,0.35,-2.52,0.42,2024-06-07 15:21:56.627374,0,
705868502,2.21,3.55,-8.77,0.14,-2.24,0.21,2024-06-07 15:21:56.627374,0,
705868507,2.21,3.55,-8.83,0.0,-2.17,0.21,2024-06-07 15:21:56.627374,0,
705868512,2.15,3.54,-8.8,-0.21,-2.38,0.0,2024-06-07 15:21:56.627374,0,
705868517,2.17,3.52,-8.84,-0.42,-2.59,0.07,2024-06-07 15:21:56.627374,0,
705868521,2.2,3.51,-8.81,-0.77,-2.87,0.0,2024-06-07 15:21:56.627374,0,
705868526,2.16,3.57,-8.83,-0.91,-3.36,0.0,2024-06-07 15:21:56.627374,0,
705868532,2.23,3.57,-8.82,-0.91,-3.85,-0.14,2024-06-07 15:21:56.657896,0,
705868536,2.19,3.57,-8.79,-0.77,-4.48,-0.35,2024-06-07 15:21:56.657896,0,
705868541,2.2,3.57,-8.86,-0.77,-4.76,-0.28,2024-06-07 15:21:56.657896,0,
705868546,2.21,3.6,-8.84,-0.63,-5.04,-0.35,2024-06-07 15:21:56.657896,0,
705868551,2.18,3.57,-8.8,-0.42,-4.97,-0.49,2024-06-07 15:21:56.657896,0,
705868556,2.22,3.54,-8.82,-0.14,-4.83,-0.49,2024-06-07 15:21:56.657896,0,
705868560,2.28,3.52,-8.74,0.14,-4.48,-0.35,2024-06-07 15:21:56.657896,0,
705868565,2.24,3.55,-8.77,0.35,-4.06,-0.28,2024-06-07 15:21:56.657896,0,
705868571,2.23,3.52,-8.78,0.56,-3.64,-0.21,2024-06-07 15:21:56.702617,0,
705868575,2.24,3.5,-8.77,0.49,-3.29,-0.21,2024-06-07 15:21:56.702617,0,
705868580,2.22,3.47,-8.78,0.49,-2.87,-0.14,2024-06-07 15:21:56.702617,0,
705868585,2.22,3.45,-8.7,0.35,-2.8,-0.07,2024-06-07 15:21:56.702617,0,
705868590,2.26,3.51,-8.67,0.28,-2.87,0.14,2024-06-07 15:21:56.702617,0,
705868595,2.25,3.49,-8.76,0.14,-2.87,0.14,2024-06-07 15:21:56.702617,0,
705868599,2.25,3.5,-8.74,-0.07,-2.94,0.28,2024-06-07 15:21:56.702617,0,
705868604,2.25,3.48,-8.79,-0.21,-3.01,0.21,2024-06-07 15:21:56.702617,0,
705868610,2.25,3.5,-8.83,-0.28,-3.01,0.14,2024-06-07 15:21:56.747167,0,
705868614,2.25,3.53,-8.85,-0.42,-3.01,0.21,2024-06-07 15:21:56.747167,0,
705868619,2.24,3.55,-8.82,-0.77,-3.15,0.14,2024-06-07 15:21:56.747167,0,
705868624,2.23,3.55,-8.82,-0.98,-3.36,0.0,2024-06-07 15:21:56.747167,0,
705868629,2.22,3.58,-8.8,-1.26,-3.36,0.0,2024-06-07 15:21:56.747167,0,
705868634,2.24,3.56,-8.87,-1.33,-3.29,0.07,2024-06-07 15:21:56.747167,0,
705868638,2.23,3.55,-8.82,-1.19,-3.22,0.0,2024-06-07 15:21:56.747167,0,
705868643,2.21,3.56,-8.85,-1.05,-3.15,0.0,2024-06-07 15:21:56.747167,0,
705868650,2.24,3.61,-8.81,-0.7,-3.08,0.07,2024-06-07 15:21:56.777393,0,
705868654,2.3,3.59,-8.76,-0.21,-3.08,0.14,2024-06-07 15:21:56.777393,0,
705868659,2.21,3.58,-8.78,0.07,-3.08,0.21,2024-06-07 15:21:56.777393,0,
705868664,2.26,3.57,-8.73,0.28,-3.22,0.21,2024-06-07 15:21:56.777393,0,
705868669,2.22,3.54,-8.75,0.35,-3.29,0.28,2024-06-07 15:21:56.777393,0,
705868674,2.22,3.55,-8.77,0.35,-3.36,0.21,2024-06-07 15:21:56.777393,0,
705868678,2.2,3.52,-8.75,0.35,-3.43,0.21,2024-06-07 15:21:56.777393,0,
705868683,2.2,3.52,-8.73,0.28,-3.57,0.14,2024-06-07 15:21:56.777393,0,
705868689,2.24,3.53,-8.71,0.28,-3.5,0.21,2024-06-07 15:21:56.822171,0,
705868693,2.22,3.51,-8.75,0.35,-3.43,0.28,2024-06-07 15:21:56.822171,0,
705868698,2.26,3.52,-8.77,0.42,-3.43,0.21,2024-06-07 15:21:56.822171,0,
705868703,2.23,3.53,-8.78,0.42,-3.43,0.21,2024-06-07 15:21:56.822171,0,
705868708,2.26,3.52,-8.76,0.42,-3.5,0.14,2024-06-07 15:21:56.822171,0,
705868713,2.23,3.54,-8.78,0.35,-3.5,0.14,2024-06-07 15:21:56.822171,0,
705868717,2.28,3.53,-8.78,0.28,-3.43,0.35,2024-06-07 15:21:56.822171,0,
705868722,2.26,3.56,-8.82,0.07,-3.5,0.14,2024-06-07 15:21:56.822171,0,
705868728,2.26,3.56,-8.8,-0.07,-3.57,0.14,2024-06-07 15:21:56.866758,0,
705868732,2.23,3.54,-8.79,0.0,-3.71,0.21,2024-06-07 15:21:56.867881,0,
705868737,2.24,3.54,-8.78,-0.14,-3.78,0.07,2024-06-07 15:21:56.867881,0,
705868742,2.17,3.57,-8.81,-0.21,-3.85,0.07,2024-06-07 15:21:56.867881,0,
705868747,2.23,3.56,-8.8,-0.14,-3.99,0.0,2024-06-07 15:21:56.867881,0,
705868752,2.23,3.57,-8.79,-0.28,-3.99,0.0,2024-06-07 15:21:56.867881,0,
705868756,2.22,3.58,-8.8,-0.21,-3.78,0.07,2024-06-07 15:21:56.867881,0,
705868761,2.17,3.55,-8.83,-0.14,-3.85,-0.07,2024-06-07 15:21:56.867881,0,
705868767,2.18,3.53,-8.81,-0.07,-3.57,-0.07,2024-06-07 15:21:56.897036,0,
705868771,2.24,3.54,-8.78,-0.07,-3.36,0.07,2024-06-07 15:21:56.897036,0,
705868776,2.2,3.52,-8.77,0.14,-3.15,0.14,2024-06-07 15:21:56.897036,0,
705868781,2.23,3.51,-8.79,0.07,-3.15,0.14,2024-06-07 15:21:56.897036,0,
705868786,2.19,3.5,-8.8,-0.07,-3.01,0.07,2024-06-07 15:21:56.897036,0,
705868791,2.19,3.52,-8.83,0.14,-3.01,0.14,2024-06-07 15:21:56.897036,0,
705868795,2.21,3.5,-8.76,0.07,-3.08,0.14,2024-06-07 15:21:56.897036,0,
705868800,2.2,3.5,-8.81,0.07,-3.08,0.14,2024-06-07 15:21:56.897036,0,
705868807,2.21,3.54,-8.78,0.07,-3.01,0.21,2024-06-07 15:21:56.941682,0,
705868811,2.2,3.51,-8.76,0.0,-3.08,0.0,2024-06-07 15:21:56.941682,0,
705868816,2.22,3.53,-8.83,-0.07,-3.29,-0.07,2024-06-07 15:21:56.941682,0,
705868821,2.23,3.54,-8.74,-0.21,-3.22,0.07,2024-06-07 15:21:56.941682,0,
705868826,2.21,3.52,-8.81,-0.35,-3.43,0.07,2024-06-07 15:21:56.941682,0,
705868831,2.24,3.5,-8.81,-0.35,-3.5,0.07,2024-06-07 15:21:56.941682,0,
705868835,2.22,3.53,-8.83,-0.35,-3.5,0.21,2024-06-07 15:21:56.941682,0,
705868840,2.25,3.54,-8.79,-0.49,-3.57,0.28,2024-06-07 15:21:56.941682,0,
705868846,2.23,3.53,-8.83,-0.35,-3.71,0.21,2024-06-07 15:21:56.972228,0,
705868850,2.22,3.55,-8.8,-0.21,-3.85,0.21,2024-06-07 15:21:56.972228,0,
705868855,2.24,3.57,-8.78,-0.21,-3.92,0.14,2024-06-07 15:21:56.972228,0,
705868860,2.19,3.55,-8.81,-0.28,-3.78,0.21,2024-06-07 15:21:56.972228,0,
705868865,2.19,3.54,-8.79,-0.42,-3.78,0.14,2024-06-07 15:21:56.972228,0,
705868870,2.23,3.55,-8.74,-0.49,-3.64,0.14,2024-06-07 15:21:56.972228,0,
705868874,2.19,3.5,-8.74,-0.35,-3.5,0.21,2024-06-07 15:21:56.972228,0,
705868879,2.2,3.51,-8.73,0.07,-3.5,0.14,2024-06-07 15:21:56.972228,0,
705868885,2.17,3.57,-8.7,0.35,-3.15,0.28,2024-06-07 15:21:57.017243,0,
705868889,2.18,3.5,-8.72,0.7,-3.01,0.21,2024-06-07 15:21:57.017243,0,
705868894,2.19,3.52,-8.81,0.84,-2.73,0.28,2024-06-07 15:21:57.017243,0,
705868899,2.22,3.49,-8.8,0.63,-2.52,0.35,2024-06-07 15:21:57.017243,0,
705868904,2.18,3.51,-8.8,0.42,-2.45,0.42,2024-06-07 15:21:57.017243,0,
705868909,2.23,3.54,-8.78,0.21,-2.45,0.35,2024-06-07 15:21:57.017243,0,
705868913,2.23,3.55,-8.83,-0.21,-2.59,0.21,2024-06-07 15:21:57.017243,0,
705868918,2.23,3.55,-8.84,-0.42,-2.94,0.07,2024-06-07 15:21:57.017243,0,
705868925,2.25,3.56,-8.81,-0.7,-3.29,0.0,2024-06-07 15:21:57.062112,0,
705868929,2.27,3.6,-8.82,-0.7,-3.57,-0.21,2024-06-07 15:21:57.062112,0,
705868934,2.24,3.54,-8.83,-0.7,-3.78,-0.14,2024-06-07 15:21:57.062112,0,
705868939,2.25,3.57,-8.8,-0.42,-4.27,-0.14,2024-06-07 15:21:57.062112,0,
705868944,2.21,3.6,-8.82,-0.42,-4.27,0.07,2024-06-07 15:21:57.062112,0,
705868949,2.2,3.56,-8.77,-0.35,-4.41,0.0,2024-06-07 15:21:57.062112,0,
705868953,2.18,3.56,-8.78,-0.42,-4.34,0.07,2024-06-07 15:21:57.062112,0,
705868958,2.19,3.55,-8.77,-0.56,-4.06,0.0,2024-06-07 15:21:57.062112,0,
705868964,2.19,3.61,-8.76,-0.56,-3.43,0.07,2024-06-07 15:21:57.092135,0,
705868968,2.17,3.52,-8.77,-0.21,-2.45,0.35,2024-06-07 15:21:57.092135,0,
705868973,2.21,3.49,-8.83,0.63,-1.4,0.84,2024-06-07 15:21:57.092135,0,
705868978,2.21,3.48,-8.84,1.4,-0.84,0.91,2024-06-07 15:21:57.092135,0,
705868983,2.2,3.52,-8.85,1.47,-0.56,0.91,2024-06-07 15:21:57.092135,0,
705868988,2.21,3.56,-8.83,1.19,-0.56,1.12,2024-06-07 15:21:57.092135,0,
705868992,2.21,3.53,-8.78,0.77,-0.77,1.47,2024-06-07 15:21:57.092135,0,
705868997,2.18,3.5,-8.69,0.63,-0.84,1.47,2024-06-07 15:21:57.092135,0,
705869003,2.2,3.52,-8.62,0.42,-0.84,1.4,2024-06-07 15:21:57.137322,0,
705869007,2.2,3.57,-8.51,0.28,-1.12,1.19,2024-06-07 15:21:57.137322,0,
705869012,2.2,3.55,-8.57,0.21,-1.61,1.05,2024-06-07 15:21:57.137322,0,
705869017,2.16,3.51,-8.6,0.49,-1.96,0.98,2024-06-07 15:21:57.137322,0,
705869022,2.23,3.52,-8.78,0.63,-1.54,0.77,2024-06-07 15:21:57.137322,0,
705869027,2.25,3.49,-8.82,0.49,-0.77,0.42,2024-06-07 15:21:57.137322,0,
705869031,2.3,3.5,-8.93,0.0,-0.14,0.21,2024-06-07 15:21:57.137322,0,
705869036,2.33,3.51,-8.94,-0.28,0.14,-0.07,2024-06-07 15:21:57.137322,0,
705869042,2.38,3.54,-8.97,-0.7,-0.28,-0.28,2024-06-07 15:21:57.181718,0,
705869046,2.38,3.56,-8.92,-0.91,-1.26,-0.28,2024-06-07 15:21:57.181718,0,
705869051,2.33,3.56,-8.93,-1.12,-2.8,-0.35,2024-06-07 15:21:57.181718,0,
705869056,2.35,3.6,-8.91,-1.54,-4.27,-0.21,2024-06-07 15:21:57.181718,0,
705869061,2.31,3.63,-8.8,-1.75,-5.53,-0.42,2024-06-07 15:21:57.182720,0,
705869066,2.27,3.64,-8.81,-1.54,-6.65,-0.49,2024-06-07 15:21:57.182720,0,
705869070,2.21,3.62,-8.82,-1.26,-7.21,-0.63,2024-06-07 15:21:57.182720,0,
705869075,2.19,3.63,-8.79,-0.7,-7.49,-0.56,2024-06-07 15:21:57.182720,0,
705869082,2.2,3.58,-8.76,-0.07,-7.07,-0.56,2024-06-07 15:21:57.212172,0,
705869086,2.18,3.6,-8.75,0.56,-6.3,-0.35,2024-06-07 15:21:57.212172,0,
705869091,2.2,3.54,-8.7,1.19,-5.18,-0.21,2024-06-07 15:21:57.212172,0,
705869096,2.18,3.52,-8.74,1.89,-4.13,0.0,2024-06-07 15:21:57.212172,0,
705869101,2.23,3.51,-8.75,2.03,-3.01,0.07,2024-06-07 15:21:57.212172,0,
705869106,2.23,3.45,-8.76,2.03,-2.17,0.21,2024-06-07 15:21:57.212172,0,
705869110,2.24,3.45,-8.81,1.82,-1.33,0.35,2024-06-07 15:21:57.212172,0,
705869115,2.26,3.43,-8.86,1.47,-1.05,0.42,2024-06-07 15:21:57.212172,0,
705869122,2.3,3.49,-8.89,0.91,-1.05,0.63,2024-06-07 15:21:57.257900,0,
705869126,2.26,3.5,-8.86,0.21,-1.33,0.63,2024-06-07 15:21:57.257900,0,
705869131,2.29,3.47,-8.85,-0.14,-2.03,0.77,2024-06-07 15:21:57.257900,0,
705869136,2.26,3.52,-8.84,-0.42,-3.01,0.77,2024-06-07 15:21:57.257900,0,
705869141,2.26,3.51,-8.82,-0.42,-3.99,0.7,2024-06-07 15:21:57.257900,0,
705869146,2.23,3.55,-8.79,-0.42,-4.62,0.77,2024-06-07 15:21:57.257900,0,
705869150,2.22,3.52,-8.81,-0.28,-4.62,0.77,2024-06-07 15:21:57.257900,0,
705869155,2.16,3.53,-8.79,-0.07,-4.27,0.7,2024-06-07 15:21:57.257900,0,
705869161,2.18,3.55,-8.81,0.21,-3.92,0.63,2024-06-07 15:21:57.301998,0,
705869165,2.18,3.55,-8.82,0.14,-3.01,0.56,2024-06-07 15:21:57.301998,0,
705869170,2.18,3.52,-8.78,0.14,-2.31,0.56,2024-06-07 15:21:57.303052,0,
705869175,2.16,3.56,-8.81,0.14,-1.96,0.42,2024-06-07 15:21:57.303052,0,
705869180,2.2,3.56,-8.8,0.14,-1.75,0.28,2024-06-07 15:21:57.303052,0,
705869185,2.2,3.55,-8.84,0.0,-1.82,0.28,2024-06-07 15:21:57.303052,0,
705869189,2.22,3.55,-8.82,0.0,-2.1,0.21,2024-06-07 15:21:57.303052,0,
705869194,2.28,3.56,-8.84,0.0,-2.59,0.14,2024-06-07 15:21:57.303052,0,
705869201,2.23,3.58,-8.86,-0.14,-3.22,0.07,2024-06-07 15:21:57.332109,0,
705869205,2.22,3.56,-8.85,-0.21,-3.78,0.0,2024-06-07 15:21:57.332109,0,
705869210,2.26,3.54,-8.86,-0.35,-4.2,-0.07,2024-06-07 15:21:57.332109,0,
705869215,2.19,3.56,-8.87,-0.42,-4.69,-0.21,2024-06-07 15:21:57.332109,0,
705869220,2.28,3.56,-8.81,-0.28,-5.04,-0.35,2024-06-07 15:21:57.332109,0,
705869225,2.25,3.53,-8.8,-0.28,-5.04,-0.21,2024-06-07 15:21:57.332109,0,
705869229,2.27,3.56,-8.77,-0.07,-4.62,0.0,2024-06-07 15:21:57.332109,0,
705869234,2.24,3.51,-8.8,0.14,-4.34,0.0,2024-06-07 15:21:57.332109,0,
705869240,2.26,3.51,-8.81,0.21,-4.13,-0.14,2024-06-07 15:21:57.376406,0,
705869244,2.25,3.49,-8.82,0.21,-3.5,0.0,2024-06-07 15:21:57.376406,0,
705869249,2.27,3.51,-8.74,0.14,-3.01,0.14,2024-06-07 15:21:57.376406,0,
705869254,2.28,3.49,-8.8,0.28,-2.8,0.14,2024-06-07 15:21:57.376406,0,
705869259,2.23,3.5,-8.77,0.21,-2.66,0.28,2024-06-07 15:21:57.376406,0,
705869264,2.25,3.5,-8.79,0.28,-2.87,0.21,2024-06-07 15:21:57.376406,0,
705869268,2.2,3.5,-8.73,0.0,-3.15,0.42,2024-06-07 15:21:57.376406,0,
705869273,2.19,3.51,-8.75,-0.07,-3.5,0.49,2024-06-07 15:21:57.376406,0,
705869279,2.21,3.53,-8.76,-0.21,-3.71,0.49,2024-06-07 15:21:57.422106,0,
705869283,2.23,3.53,-8.8,-0.42,-3.64,0.42,2024-06-07 15:21:57.422106,0,
705869288,2.19,3.54,-8.86,-0.42,-3.36,0.49,2024-06-07 15:21:57.422106,0,
705869293,2.21,3.54,-8.92,-0.49,-3.08,0.49,2024-06-07 15:21:57.422106,0,
705869298,2.18,3.57,-8.9,-0.63,-2.94,0.35,2024-06-07 15:21:57.422106,0,
705869303,2.23,3.56,-8.87,-0.84,-2.59,0.28,2024-06-07 15:21:57.422106,0,
705869307,2.22,3.56,-8.88,-0.77,-2.45,0.21,2024-06-07 15:21:57.422106,0,
705869312,2.24,3.58,-8.81,-0.28,-2.8,0.07,2024-06-07 15:21:57.422106,0,
705869318,2.25,3.6,-8.76,-0.07,-3.08,0.21,2024-06-07 15:21:57.452943,0,
705869322,2.28,3.58,-8.75,0.14,-3.43,0.07,2024-06-07 15:21:57.452943,0,
705869327,2.24,3.56,-8.81,0.14,-3.64,0.07,2024-06-07 15:21:57.452943,0,
705869332,2.24,3.51,-8.77,0.21,-3.85,0.0,2024-06-07 15:21:57.452943,0,
705869337,2.28,3.5,-8.79,0.14,-3.99,0.14,2024-06-07 15:21:57.452943,0,
705869342,2.26,3.55,-8.8,0.07,-3.92,0.14,2024-06-07 15:21:57.452943,0,
705869346,2.25,3.52,-8.73,0.07,-3.78,0.21,2024-06-07 15:21:57.452943,0,
705869351,2.25,3.49,-8.79,0.14,-3.78,0.35,2024-06-07 15:21:57.452943,0,
705869358,2.23,3.52,-8.75,0.35,-3.78,0.28,2024-06-07 15:21:57.497310,0,
705869362,2.25,3.53,-8.76,0.35,-3.71,0.21,2024-06-07 15:21:57.497310,0,
705869367,2.26,3.53,-8.76,0.28,-3.71,0.28,2024-06-07 15:21:57.497310,0,
705869372,2.25,3.56,-8.78,0.21,-3.57,0.35,2024-06-07 15:21:57.497310,0,
705869377,2.22,3.5,-8.8,0.14,-3.57,0.35,2024-06-07 15:21:57.497310,0,
705869382,2.21,3.53,-8.82,0.07,-3.36,0.35,2024-06-07 15:21:57.497310,0,
705869386,2.24,3.56,-8.8,-0.07,-3.08,0.35,2024-06-07 15:21:57.497310,0,
705869391,2.23,3.56,-8.84,0.0,-3.22,0.42,2024-06-07 15:21:57.497310,0,
705869397,2.24,3.58,-8.83,-0.07,-3.43,0.42,2024-06-07 15:21:57.527131,0,
705869401,2.25,3.57,-8.88,-0.07,-3.57,0.21,2024-06-07 15:21:57.527131,0,
705869406,2.23,3.55,-8.84,-0.14,-3.57,0.21,2024-06-07 15:21:57.527131,0,
705869411,2.22,3.52,-8.85,-0.14,-3.64,0.14,2024-06-07 15:21:57.527131,0,
705869416,2.23,3.57,-8.8,-0.21,-3.71,0.07,2024-06-07 15:21:57.527131,0,
705869421,2.19,3.55,-8.83,-0.28,-3.78,0.07,2024-06-07 15:21:57.527131,0,
705869425,2.24,3.58,-8.81,-0.28,-3.57,0.0,2024-06-07 15:21:57.527131,0,
705869430,2.2,3.53,-8.84,-0.35,-3.57,0.07,2024-06-07 15:21:57.527131,0,
705869436,2.23,3.56,-8.83,-0.14,-3.64,-0.14,2024-06-07 15:21:57.572625,0,
705869440,2.17,3.55,-8.79,0.0,-3.43,-0.07,2024-06-07 15:21:57.572625,0,
705869445,2.21,3.51,-8.79,-0.07,-3.29,0.0,2024-06-07 15:21:57.572625,0,
705869450,2.21,3.53,-8.79,0.07,-3.29,-0.07,2024-06-07 15:21:57.572625,0,
705869455,2.21,3.49,-8.77,0.21,-3.43,0.0,2024-06-07 15:21:57.572625,0,
705869460,2.21,3.52,-8.79,0.14,-3.22,0.14,2024-06-07 15:21:57.572625,0,
705869464,2.22,3.52,-8.82,0.21,-3.22,0.14,2024-06-07 15:21:57.572625,0,
705869469,2.24,3.5,-8.79,0.28,-3.43,0.14,2024-06-07 15:21:57.572625,0,
705869476,2.25,3.53,-8.81,0.21,-3.43,0.14,2024-06-07 15:21:57.602509,0,
705869480,2.24,3.52,-8.81,0.14,-3.36,0.21,2024-06-07 15:21:57.602509,0,
705869485,2.23,3.54,-8.83,0.0,-3.22,0.28,2024-06-07 15:21:57.602509,0,
705869490,2.24,3.52,-8.85,0.07,-3.29,0.07,2024-06-07 15:21:57.602509,0,
705869495,2.22,3.5,-8.84,0.0,-3.36,0.14,2024-06-07 15:21:57.602509,0,
705869500,2.24,3.54,-8.81,-0.21,-3.71,0.0,2024-06-07 15:21:57.602509,0,
705869504,2.22,3.52,-8.81,-0.35,-3.57,0.21,2024-06-07 15:21:57.602509,0,
705869509,2.22,3.53,-8.82,-0.35,-3.43,0.28,2024-06-07 15:21:57.602509,0,
705869515,2.24,3.51,-8.86,-0.49,-3.64,0.28,2024-06-07 15:21:57.647077,0,
705869519,2.24,3.56,-8.83,-0.56,-3.64,0.28,2024-06-07 15:21:57.647077,0,
705869524,2.21,3.57,-8.81,-0.63,-3.71,0.28,2024-06-07 15:21:57.647077,0,
705869529,2.17,3.56,-8.81,-0.49,-3.78,0.35,2024-06-07 15:21:57.647077,0,
705869534,2.21,3.56,-8.8,-0.35,-3.78,0.35,2024-06-07 15:21:57.647077,0,
705869539,2.19,3.53,-8.83,-0.35,-3.78,0.35,2024-06-07 15:21:57.647077,0,
705869543,2.2,3.53,-8.8,-0.63,-3.57,0.28,2024-06-07 15:21:57.647077,0,
705869548,2.19,3.52,-8.76,-0.63,-3.57,0.21,2024-06-07 15:21:57.647077,0,
705869554,2.16,3.56,-8.76,-0.35,-3.43,0.21,2024-06-07 15:21:57.691874,0,
705869558,2.18,3.56,-8.73,-0.14,-3.22,0.28,2024-06-07 15:21:57.691874,0,
705869563,2.13,3.52,-8.7,0.14,-3.01,0.49,2024-06-07 15:21:57.691874,0,
705869568,2.18,3.52,-8.72,0.63,-2.94,0.28,2024-06-07 15:21:57.691874,0,
705869573,2.2,3.48,-8.82,0.77,-2.8,0.21,2024-06-07 15:21:57.691874,0,
705869578,2.19,3.49,-8.81,0.84,-2.66,0.28,2024-06-07 15:21:57.691874,0,
705869582,2.24,3.52,-8.82,0.49,-2.59,0.21,2024-06-07 15:21:57.691874,0,
705869587,2.24,3.58,-8.8,0.14,-2.59,0.21,2024-06-07 15:21:57.691874,0,
705869593,2.19,3.55,-8.85,-0.07,-2.8,0.07,2024-06-07 15:21:57.721908,0,
